ch-median,ch-p1,ch-p2,teen-median,teen-p1,teen-p2,adu-median,adu-p1,adu-p2,sen-median,sen-p1,sen-p2,all-median,all-p1,all-p2,adu+sen-median,adu+sen-p1,adu+sen-p2,time
19.393273214720935,19.393273214720935,19.393273214720935,35.124968543567164,35.124968543567164,35.124968543567164,29.97484680043384,29.97484680043384,29.97484680043384,18.569668475432987,18.569668475432987,18.569668475432987,26.781989922492567,26.781989922492567,26.781989922492567,26.931777362763988,26.931777362763988,26.931777362763988,2021-06-06
19.40501462344626,19.40118145259566,19.414707226419694,35.15948411450142,35.14756605850897,35.1913471217364,29.98476681127983,29.981478104663775,29.993633812364425,18.572288708838176,18.571366052181666,18.574382293912137,26.79307518067091,26.78930304944759,26.802954296808792,26.939750263246772,26.937092811872922,26.946802296703947,2021-06-07
19.416658542529856,19.409096697538384,19.436410553253715,35.19449512425292,35.17081393519975,35.25979042151621,29.99459327548807,29.988037689804774,30.012035181670285,18.574763993161376,18.573064743923286,18.579374303129413,26.804026380264112,26.796686711250135,26.82379867328228,26.94763673931615,26.942344088371442,26.961620209405357,2021-06-08
19.428009992688278,19.41684072629783,19.457692846697537,35.227445737653355,35.19270643284052,35.325893755898086,30.004057754880694,29.994402453904556,30.03007422722343,18.577164944622016,18.574797071285214,18.583952649966548,26.814550749649445,26.803803681217932,26.8442723084272,26.955198378797206,26.94744024794866,26.976061480539602,2021-06-09
19.438624177431148,19.423963258591275,19.477767791859613,35.26006605850897,35.2144569833281,35.39042387543253,30.01283486984816,30.000242204446856,30.047330056941433,18.5794915632201,18.576285772690106,18.58840444510518,26.824528098371268,26.810498597778018,26.86379632340478,26.96226332624719,26.95210011324578,26.989895048973832,2021-06-10
19.44867170363149,19.430799719717278,19.49748629051913,35.29127870399497,35.234272176785154,35.4515492293174,30.02126355748373,30.00575196583514,30.06333276843818,18.58167323273619,18.577774845759308,18.5925174682227,26.83414564617779,26.816749503058695,26.882328420420052,26.969010390797287,26.956556682494583,27.00271988556215,2021-06-11
19.4584633195223,19.437334267609067,19.51624482086278,35.32131173324945,35.25366074237182,35.511218150361756,30.029164859002172,30.010695973427335,30.078282470173537,18.583620753735225,18.579202408384745,18.596265516985056,26.84321155061097,26.822566258840933,26.89987626546682,26.975304472215043,26.96065349770528,27.0146756104345,2021-06-12
19.467682183767973,19.44330733609554,19.533911162563978,35.34989776659327,35.27276423403586,35.57058666247248,30.036662147505425,30.01542306127983,30.09268051789588,18.58554597487549,18.5804721995094,18.599678882033746,26.851763563801104,26.828097908994256,26.91682192551274,26.981242922138552,26.964448175153475,27.026137673097168,2021-06-13
19.476766999756276,19.44911528150134,19.550908481598828,35.378224284366155,35.29076989619377,35.627343504246625,30.043949295010847,30.020060398590022,30.106657470173538,18.58734483014941,18.581781758715525,18.603225674570727,26.86024392498883,26.83352246636979,26.933280197851982,26.987056205670232,26.968189507877533,27.037326853157964,2021-06-14
19.485437484767242,19.454824518644894,19.567730623933706,35.40528468071721,35.30936379364581,35.682871972318345,30.050561279826464,30.024525962581347,30.119816024945774,18.589139968780195,18.582905671597413,18.60655634430982,26.86812564525325,26.838761421945545,26.94906829283326,26.992372797170837,26.97176683289293,27.04785861164643,2021-06-15
19.49368145259566,19.460146234462588,19.584369059224958,35.43114973262033,35.32736631016043,35.73725778546713,30.05695634490239,30.028664045553146,30.132303280911064,18.590860774548425,18.584014717906786,18.609738534155948,26.875702266668725,26.843701326717724,26.96431703314483,26.997532433989626,26.975084984006514,27.057858810323243,2021-06-16
19.50183402388496,19.465269010480135,19.600487752863756,35.45707769738912,35.34422735136836,35.791195737653354,30.062986713665946,30.03261693329718,30.14483880151844,18.59248494759533,18.584984575931017,18.612985579424663,26.88306778433518,26.848417569379173,26.97943394918101,27.002401009278202,26.97822750481791,27.067911708024553,2021-06-17
19.509608822812574,19.47047465269315,19.61574000731172,35.48207769738912,35.36098969801825,35.84470116388802,30.06880694143167,30.036256710954447,30.15666736713666,18.594001337991525,18.585915409202407,18.61605496915186,26.890119728184665,26.85298823520348,26.99403073331587,27.00707090775435,26.981178699858937,27.077399121848487,2021-06-18
19.517054594199365,19.47536467219108,19.6305663538874,35.50740012582573,35.37733288770054,35.896482384397615,30.07421231019523,30.03979690889371,30.167959124186552,18.59551401174459,18.58689660298818,18.618890767858467,26.896746382729557,26.85750053931615,27.008170177357968,27.01134841952595,26.984055788448927,27.086430771064705,2021-06-19
19.52434803802096,19.480258652205702,19.645015232756517,35.5319046870085,35.39293291915697,35.947571956590124,30.07952277657267,30.043163706616053,30.178877847071586,18.59693005277633,18.587793614807104,18.62167174607894,26.90325746952864,26.86180944419619,27.02189392421838,27.01556732163789,26.98674174994536,27.095174438241308,2021-06-20
19.531409943943455,19.48465909090909,19.659670363148916,35.55635419943379,35.408415775401075,35.998241585404216,30.08465021691974,30.046450108459872,30.189749728850327,18.59822344458485,18.588587118114916,18.62441927451126,26.90968919980893,26.866072044932743,27.0354954389263,27.019721653785783,26.98944683408499,27.103874843542005,2021-06-21
19.538666829149403,19.489244759931758,19.673553192785764,35.58046555520605,35.42373269896194,36.05038416168607,30.08969224511931,30.049682348156185,30.200135371475056,18.59951311975024,18.58931409351074,18.627171820411803,26.916012296408155,26.87018548623203,27.048890973388602,27.02375081954185,26.992045179107144,27.112220312717298,2021-06-22
19.54569217645625,19.493514501584205,19.68776474530831,35.60493079584776,35.43875393205411,36.102359625668456,30.094320770065078,30.052791553687637,30.210600732104123,18.600758195198097,18.590173753066228,18.62991080056493,26.922113502935424,26.874173767662604,27.06208642156032,27.027485943615517,26.994577215743146,27.120620567023618,2021-06-23
19.552412868632707,19.497714477211794,19.702050938337802,35.62847593582888,35.454619377162636,36.155003145643285,30.09891946854664,30.05584646149675,30.22071014099783,18.6019698208578,18.59098899873634,18.632623392551846,26.92810376442671,26.87819679646209,27.075404641200674,27.031173385254203,26.997027596209243,27.12875295531758,2021-06-24
19.55896904703875,19.501773397514015,19.716789544235922,35.65305127398553,35.469567080843035,36.20761481597987,30.1034124186551,30.058868831344903,30.2308045010846,18.603140563443098,18.59185627741024,18.63550379097599,26.934089403208162,26.882091737676628,27.08857424071991,27.034812151073844,26.99946218186875,27.13691916833886,2021-06-25
19.565634901291737,19.505843285400925,19.73104679502803,35.6765492293174,35.48525754954389,36.261692356086826,30.107874186550976,30.06176159164859,30.24073393438178,18.604396788820335,18.592680814688173,18.638166394112837,26.94005346934373,26.88592088232122,27.101930405103474,27.038382373393198,27.00177214749766,27.144906323882935,2021-06-26
19.572605410675116,19.510162685839628,19.745619973190347,35.700825731362066,35.50076203208557,36.316603098458636,30.112395607375273,30.06470831073753,30.250745254880695,18.605760796848283,18.59340704675537,18.64094718650115,26.9463734841364,26.889774180624684,27.115308488836156,27.042023125980965,27.00413287505215,27.15298506943754,2021-06-27
19.57932610285157,19.51437271508652,19.75999451620765,35.72622680088078,35.5160777760302,36.372479553318655,30.11675298264642,30.067577074295013,30.260747491865512,18.607017022225524,18.594198134245147,18.643766631977996,26.952482395180056,26.893678752484707,27.12884466924511,27.04553573202471,27.006450390399934,27.16106749051318,2021-06-28
19.585967584694124,19.518567206921762,19.774692602973435,35.751502044668136,35.5315830449827,36.43004954388173,30.121000542299353,30.07041790943601,30.270839682754882,18.608410763398496,18.595046643871253,18.64670891251022,26.958741544293268,26.89749618626439,27.14261653081036,27.049032443923466,27.00875101821866,27.16924865396459,2021-06-29
19.59283451133317,19.522584694126248,19.790348830124298,35.77667505504876,35.547887700534766,36.489496303869146,30.125356561822127,30.07325006778742,30.281099172993493,18.609600089199432,18.595939195718426,18.649576116851257,26.965064640892493,26.901440706041885,27.156716296593064,27.05262054715594,27.01105859972582,27.177532334651218,2021-06-30
19.59977455520351,19.526754813551058,19.806043139166462,35.80290185592954,35.563978452343505,36.55185750235923,30.12999864425163,30.07614323481562,30.291412486442518,18.610930647439233,18.596749238088158,18.652522857355233,26.97154105736783,26.90538303003221,27.171205256021082,27.056311962330874,27.013369707746406,27.18601126497526,2021-07-01
19.606671947355593,19.531535766512306,19.822075310748232,35.829899339414915,35.58101368354829,36.61469487260145,30.134686822125815,30.07901667570499,30.301772573210414,18.61231323868282,18.597626923362817,18.655515684233997,26.978086814490656,26.909387144243958,27.185837519453905,27.06010768283233,27.015715137186334,27.194389714501416,2021-07-02
19.6135876188155,19.535998354862294,19.838039848891054,35.85740798993395,35.59770525322429,36.679317002201955,30.13923806941432,30.081985290130152,30.312201464208243,18.613755296216457,18.598519103545677,18.658617780420723,26.984699600906055,26.91337758293912,27.200749610921925,27.063918304094724,27.018111030536623,27.20285091291995,2021-07-03
19.621246648793566,19.540672678527905,19.855329027540822,35.88621421830765,35.61555088078013,36.7478928122051,30.1440021691974,30.08487459327549,30.323084191973972,18.615085854456254,18.599333234222847,18.6619698208578,26.99142333235743,26.91745858822442,27.216513321108835,27.067722965052745,27.020440565831557,27.21169476287922,2021-07-04
19.631141847428708,19.54653637582257,19.877862234950037,35.9026344762504,35.62604907203524,36.787251494180566,30.15251084598699,30.089983120932757,30.342550298264644,18.61781758715528,18.60103025347506,18.668422284992193,26.999605528760963,26.922458511179254,27.235569094102964,27.074743210219932,27.02460796097987,27.227618957741438,2021-07-05
19.64178040458201,19.552726968072143,19.90175633682671,35.91999842717836,35.63720234350425,36.828884476250394,30.16140184381779,30.095071786876357,30.362604053687637,18.620709135508807,18.602755890879354,18.675254590054262,27.008064317302804,26.927585943880306,27.255471285267426,27.082016768322966,27.02880088609858,27.244125325333275,2021-07-06
19.652961247867413,19.559483304898855,19.928334450402144,35.93731519345707,35.64829073608053,36.87060632274301,30.17040536876356,30.10059076735358,30.384772437635576,18.623890582026313,18.60472515424069,18.683025719170445,27.017073208314716,26.93305842334777,27.277121130406645,27.089709534500226,27.033354657977863,27.262436224743205,2021-07-07
19.664702656592738,19.566689008042893,19.956309103095293,35.95393205410507,35.65879364580057,36.91179105064486,30.180627711496747,30.106606290672453,30.409644590563992,18.627614658440496,18.606916301196758,18.692141158105997,27.02672234463843,26.938894286330648,27.300717406043425,27.098106609977545,27.03837566805078,27.28309692448294,2021-07-08
19.67734584450402,19.57447233731416,19.987383317085058,35.97109153821957,35.66883847121737,36.95347396980183,30.191929229934924,30.11321325921909,30.43728538503254,18.631810748531926,18.6094727941723,18.702417676354713,27.037369215834325,26.945136870733627,27.32656848544617,27.107553692408555,27.043885572089877,27.306096596666197,2021-07-09
19.691061418474288,19.582953936144285,20.020965756763342,35.9876533501101,35.679555677886135,36.9948800723498,30.20428687635575,30.120651030368766,30.468102087852497,18.63658663495131,18.612476399316137,18.714425221140264,27.048788850023886,26.95208345532151,27.35487326070543,27.117828263763332,27.05009308008662,27.331885989311182,2021-07-10
19.70591030952961,19.59180173044114,20.05816018766756,36.00507234979554,35.69040303554577,37.03743472790186,30.218118221258138,30.12875061008677,30.502162350867682,18.641804801902918,18.615683862335537,18.728045231546865,27.0613487526388,26.959510031280338,27.385924811624577,27.129373373333596,27.05685891959549,27.36048298333101,2021-07-11
19.722203265902998,19.601679563733853,20.098817938094076,36.02337212960051,35.70113282478767,37.08186104120793,30.231770607375275,30.13674606832972,30.536700040672454,18.647402066453576,18.61912733219356,18.742218650115213,27.073925605189764,26.96707686796,27.417983689538808,27.140871793852934,27.063650239405554,27.389577712435177,2021-07-12
19.740500853034366,19.612691323421885,20.144012612722396,36.04070462409563,35.712430009436936,37.12904097200378,30.246591648590023,30.145255626355752,30.574758744577007,18.653627443692855,18.622684717163455,18.758144651750538,27.087804521010217,26.9751812872706,27.453250265805817,27.153428168398463,27.07087646275803,27.42172078954165,2021-07-13
19.759694126249084,19.62426273458445,20.192458262247136,36.05999528153508,35.72346649889903,37.17792308902171,30.262868763557485,30.154810737527118,30.616232036334058,18.66055898312644,18.62664758789861,18.77573273619267,27.102637255959447,26.983977302494726,27.491379686272094,27.16713388830389,27.07893976119047,27.456810045099633,2021-07-14
19.779539361442847,19.63628259809895,20.24445679990251,36.079663416168614,35.73554891475307,37.23007628184964,30.279895607375273,30.16487472885033,30.66084029284165,18.668163234966176,18.63091633836319,18.79515498401843,27.11823042667612,26.993281469097187,27.532440598178653,27.181599547016862,27.087451026165734,27.49468658732839,2021-07-15
19.802156958323177,19.649204850109676,20.30025804289544,36.1009279647688,35.74819872601447,37.284393677257,30.298256507592193,30.17536950921909,30.708681670281997,18.67604251839738,18.63579982160113,18.81636698134245,27.135174969567164,27.003103109542817,27.576402722776095,27.19731686964814,27.09641298948999,27.535410466294476,2021-07-16
19.825542286132098,19.66301334389471,20.361167438459663,36.12331708084304,35.761656967599876,37.34212645486002,30.31800162689805,30.18650210140998,30.75983778470716,18.68515201070393,18.640843120493567,18.839205567531405,27.153434673405553,27.01353783687998,27.62356626654545,27.214062344783738,27.105921810740465,27.5789978741581,2021-07-17
19.85098708262247,19.678077930782354,20.427195649524737,36.14687794904059,35.77503381566531,37.404327618748034,30.338755422993493,30.198631507592193,30.814828836767898,18.69470750018583,18.645836988032407,18.864317995986024,27.172749125537393,27.024734849068526,27.6744655376982,27.231822065046785,27.116212921939876,27.62600297021834,2021-07-18
19.878089203022178,19.69336461126005,20.49953479161589,36.17130386914124,35.7896292072979,37.470121107266436,30.36253118221258,30.212450379609546,30.878469766811282,18.705526648331226,18.651917973686164,18.892408198914737,27.19414302664222,27.037296254064135,27.73204762932031,27.252026503486775,27.12795606262293,27.680141904913274,2021-07-19
19.907238605898122,19.710571533024616,20.57770198635145,36.19825416797735,35.80503106322743,37.54072546398239,30.387799620390457,30.22665719902386,30.946530572125816,18.717040808741544,18.658322121459896,18.923313015684233,27.217192628318724,27.050548176340975,27.793933194138404,27.27364154729501,27.14015476923688,27.73827166073947,2021-07-20
19.93883743602242,19.728746953448695,20.661604618571776,36.22614029569047,35.82175762818497,37.61616546083675,30.415551789587855,30.242008405639915,31.02040326735358,18.73000817661488,18.665348621125396,18.95653608860477,27.2420450868299,27.06485804428556,27.860801115613974,27.29723839230723,27.153260187153553,27.801279528341244,2021-07-21
19.97253838654643,19.74844047038752,20.752107908847183,36.2569046870085,35.839203365838316,37.699175841459585,30.44521827548807,30.258598156182213,31.10031826193059,18.743354642087265,18.672978331970562,18.992686389652864,27.268746629274084,27.079981817341327,27.93328589919411,27.32285776726998,27.16741168815687,27.869497099318533,2021-07-22
20.009627102120398,19.769167986838898,20.852379965878626,36.289053161371505,35.85774968543568,37.786923954073615,30.476439804772237,30.27633778470716,31.18561252711497,18.758024232513193,18.6810241210139,19.032809782204712,27.297360432685643,27.09600956130484,28.011350640245315,27.34935330697554,27.182452267895812,27.94271809747084,2021-07-23
20.049000731172313,19.79113514501584,20.95979831830368,36.32350581944008,35.87741428122052,37.883966656181194,30.510569414316706,30.295050772776573,31.277770471800437,18.77367501672489,18.689722180926186,19.076191927451124,27.32868237360741,27.113099488420115,28.095805661278643,27.378590586692624,27.198487870780596,28.02183925059106,2021-07-24
20.091749939068972,19.815715939556423,21.0767161223495,36.36057722554263,35.89841892104436,37.984609153821964,30.546311008676792,30.31518560195228,31.3774385845987,18.79087192447781,18.69939232884858,19.12329554746153,27.361861873430207,27.13167226528191,28.186853899255745,27.409417280909143,27.215823018695485,28.107457930184964,2021-07-25
20.137819887886913,19.841510175481353,21.202338532780892,36.400165146272414,35.92157478766908,38.09359625668449,30.58545824295011,30.336459937635578,31.482900420281997,18.809395673827396,18.70971307515052,19.174523340518842,27.397889732961463,27.151342511980523,28.283967748894405,27.44332247233425,27.23416967993165,28.19842409552381,2021-07-26
20.187929563733853,19.869640811601265,21.33735285157202,36.44302453601762,35.945277603019825,38.2111937716263,30.6275352494577,30.358925298264644,31.597351206616054,18.829194231769865,18.720747416933026,19.229083847468964,27.436628041357846,27.17224729186249,28.388911891150595,27.479424035920765,27.253579758806346,28.296867413029222,2021-07-27
20.241256397757738,19.89884444309042,21.481246344138434,36.48847121736396,35.97111119849009,38.33398395721925,30.67188313449024,30.383117068872018,31.718446990238615,18.850687578978665,18.73261744592284,19.28830390990857,27.47795583771207,27.19460764750297,28.500229671633512,27.517666342161203,27.27447817535215,28.401425059106348,2021-07-28
20.299792834511333,19.930042651718253,21.63851785279064,36.536465869770375,35.998085089650836,38.465412079270216,30.719140455531456,30.408731561822126,31.846995254880696,18.87351891771352,18.745391362521367,19.35266799226938,27.521687443179193,27.218399540810825,28.619379324159823,27.558384161484508,27.296660640136686,28.512808545089698,2021-07-29
20.361985132829638,19.96378046551304,21.80521630514258,36.58619849009123,36.02614383453917,38.606909405473424,30.76893302603037,30.43591038503254,31.984099579718006,18.897874080130823,18.758536200104064,19.42051698505909,27.567973095828776,27.2435847188622,28.746280452101022,27.601606302028486,27.32008846085073,28.63137757534818,2021-07-30
20.426980258347548,20.00028850840848,21.98416890080429,36.63834539163259,36.05612181503618,38.75681739540737,30.821664859002173,30.464237323752712,32.12823447668113,18.9242213632647,18.77339255184717,19.493913067717237,27.617167973866284,27.27031546142349,28.8807057337011,27.64728408797409,27.34481498221842,28.75658762640812,2021-07-31
20.49682549354131,20.038413660736047,22.17306757250792,36.695415224913496,36.0866203994967,38.9151006605851,30.8773590021692,30.493747898590023,32.27974349240781,18.9521296365123,18.78872667806437,19.571663569464057,27.668842935728925,27.29807337010956,29.02230615436769,27.69569268670653,27.370536477062757,28.88836945940039,2021-08-01
20.562868632707772,20.074756275895684,22.34914574701438,36.74769581629444,36.11505858760617,39.05889430638566,30.92508676789588,30.51959998644252,32.411746271691975,18.977109194975096,18.80264178993533,19.641015758566862,27.714409756999554,27.32303080265652,29.14802544801763,27.73734230028013,27.393198050980466,29.003595404605324,2021-08-02
20.631470874969533,20.11222824762369,22.535805812819888,36.80212330921674,36.14426352626612,39.21012425290972,30.97540943600868,30.546785995119308,32.54926186279827,19.004196090091426,18.81710733665353,19.714868245001114,27.76259919564849,27.349078308704563,29.27988346918964,27.78133332008821,27.416984135656524,29.124071781932326,2021-08-03
20.70246161345357,20.150219961004144,22.724850718986108,36.857297892419005,36.17413022963196,39.360623623781066,31.02633676789588,30.57389086225597,32.687747966377444,19.03151341708169,18.83169293094477,19.79054801902921,27.811669260520517,27.37523514184015,29.412922361588365,27.825933284326382,27.44074285260167,29.24577419386883,2021-08-04
20.77364123811845,20.188579088471847,22.91851602485986,36.91266907832652,36.20474363007236,39.51240523749607,31.07669468546638,30.601424755965294,32.82536130694143,19.058823310785698,18.846088604772167,19.86589255184717,27.860171502534786,27.401716643296304,29.546081290352408,27.869864701090734,27.464765164007705,29.366716120636557,2021-08-05
20.84439434560078,20.227374177431148,23.109460760419203,36.96933784208871,36.234847436300726,39.66401895250079,31.126190347071585,30.628157063449027,32.96168946583514,19.08654946852003,18.860750947743995,19.941919646175574,27.908458018090208,27.42781750312033,29.678292987349185,27.913541811535172,27.488280054834796,29.486901486102553,2021-08-06
20.914970753107482,20.26543778942237,23.304043382890566,37.0248427178358,36.2648203051274,39.81393519974835,31.175184381778745,30.654346054772237,33.095617407809115,19.11397829480413,18.87545417379023,20.018714041477736,27.956336964728727,27.45349249580104,29.809600443780145,27.956771899151647,27.511397045675796,29.605597520513378,2021-08-07
20.98644284669754,20.304454058006336,23.497223982451864,37.07994652406418,36.294675605536334,39.962600660585096,31.223771691973973,30.680589411605208,33.227169061822124,19.14133278822567,18.89029287147848,20.094337880026757,28.003890010324053,27.479331864338878,29.939002611831057,27.999684103868233,27.534585609838473,29.722287217133886,2021-08-08
21.058597367779672,20.34357908847185,23.69033390202291,37.1346256684492,36.32485923246304,40.10793291915697,31.270848698481565,30.705741594360088,33.35414655639914,19.168505166133947,18.904841485170593,20.168880732922023,28.050719601830593,27.504547012958998,30.065277439635118,28.041441002920546,27.55690367154749,29.835295482089283,2021-08-09
21.13060565439922,20.38263374360224,23.882232208140383,37.1899024850582,36.35450692041523,40.25246854356716,31.316856019522778,30.730401504880696,33.479034029284165,19.19576674347729,18.9191851259942,20.24253753809559,28.09682496879671,27.529374277701592,30.189988520270585,28.082437963165315,27.578806250372516,29.946490026424012,2021-08-10
21.201565927370215,20.4214915915184,24.07269284669754,37.2409877319912,36.38219447939604,40.39136796162316,31.361748915401304,30.7546079175705,33.600099647505424,19.22242994127704,18.933230877871104,20.3155011893258,28.141944157665225,27.553668081729512,30.311639405519518,28.122458426876996,27.60029692249617,30.054698954959964,2021-08-11
21.272270290031685,20.45878137947843,24.25879082378747,37.29185278389431,36.40938856558667,40.526149732620325,31.404967462039046,30.77802223427332,33.71606778741866,19.24820486136921,18.947480673455733,20.38758715528135,28.185765905974083,27.577307425612897,30.429249695671604,28.16101464248107,27.621261746766532,30.158938271114373,2021-08-12
21.339672191079696,20.495493236656106,24.439367535949305,37.34077540106952,36.436272412708405,40.65690193457063,31.44668519522777,30.800427331887203,33.828980002711496,19.273849698951906,18.96117873336802,20.457514123243886,28.228080650877548,27.600155400095538,30.54358040433302,28.198436413486178,27.641339628077002,30.260361393121805,2021-08-13
21.406702412868633,20.532961857177675,24.616431269802582,37.38788927335641,36.46147727272728,40.781283815665304,31.48752440347072,30.822484341106293,33.93768200921909,19.299130305508065,18.974521296365122,20.52493124210213,28.26966654853075,27.622663066089345,30.6539346965191,28.235117119980924,27.661067440843976,30.358028778336276,2021-08-14
21.472264196929075,20.569018705825005,24.787347977089933,37.43342245989305,36.486415539477825,40.89950534759359,31.526518438177877,30.843799213665946,34.04196875,19.32335910205902,18.98771296365123,20.591030810971528,28.309556682127067,27.644513074564312,30.760095651570953,28.2701647030775,27.680211143782405,30.452108855025525,2021-08-15
21.536838898367048,20.604003777723616,24.95549597855228,37.477099716892106,36.50983249449513,41.0148053633218,31.565569414316705,30.86479446854664,34.14445776843818,19.347714264476323,19.00051921504497,20.656319408310413,28.34928733223416,27.665816986917733,30.8644305591938,28.3052877833628,27.69901764250094,30.54465494804601,2021-08-16
21.599567389714842,20.6389815378991,25.116093407262976,37.520470273670966,36.53257392261718,41.125499370871346,31.602912147505425,30.88494929501085,34.242174281453366,19.370991600386528,19.013338660521814,20.719854121757226,28.387419295190842,27.686578925065877,30.96428374963404,28.338871118351772,27.71721186895277,30.633235352552,2021-08-17
21.659413843529123,20.671710943212283,25.272170667804044,37.560868197546405,36.55411725385342,41.230460836741116,31.63906860086768,30.904205463665946,34.33495959869848,19.393800639262615,19.025542815728834,20.780413662380134,28.424212983651017,27.706300946114613,31.059584688044133,28.37146007589454,27.73458317604752,30.7174073669362,2021-08-18
21.718449914696563,20.704181391664633,25.421837375091396,37.59963038691413,36.574633139352,41.329924504561184,31.673015184381782,30.922933771691977,34.423939940347076,19.41618598082212,19.036933583587302,20.83981881364751,28.459419541735368,27.725420974775414,31.151134798218717,28.40231657163292,27.751350306955672,30.798482854191082,2021-08-19
21.776395320497198,20.735647087496954,25.56510967584694,37.637134318968236,36.5945769109783,41.4237834224599,31.706057483731023,30.940518505965294,34.50807781995662,19.437794543967886,19.048564446591836,20.897164387125546,28.49364377398031,27.743757800822845,31.238148412099175,28.432302862932865,27.767343691017818,30.875459688474756,2021-08-20
21.830526444065317,20.765749756275895,25.70408603460882,37.671358917898715,36.61351368354829,41.51486473733879,31.737331887201737,30.957497220715837,34.58856826193059,19.45883817735821,19.0600204415372,20.951857949899647,28.52602431545372,27.761442978874218,31.32172415519978,28.46084278703832,27.78284629368406,30.949055142749287,2021-08-21
21.883932488423106,20.795405495978553,25.837777236168655,37.70555206039636,36.63114658697704,41.5989556464297,31.76755694143167,30.973669671908894,34.664163096529286,19.4791459154092,19.07027893406675,21.005012636586635,28.557441021927055,27.778237476308615,31.400845647718697,28.488417141835374,27.797438062503723,31.018652176504474,2021-08-22
21.935833536436753,20.823675054837924,25.964111320984642,37.737708398867575,36.64846453287198,41.67835522176785,31.798195498915405,30.990119170281996,34.741171502169195,19.499178621868726,19.080935107410983,21.057200438563886,28.588738308396383,27.795065719524786,31.479180123888625,28.51622096835078,27.81233912145113,31.089026533288298,2021-08-23
21.98462100901779,20.84997745552035,26.086449853765536,37.768142497640774,36.664478609625675,41.753477508650526,31.828028741865513,31.006250135574838,34.81460866323211,19.518059168958594,19.091504311306025,21.107539024752842,28.6187589565003,27.811318435366815,31.554177504353053,28.543126775674008,27.826983539626088,31.156289909204695,2021-08-24
22.032256885205946,20.875851206434316,26.202159090909092,37.796296005033035,36.680628342245996,41.82468661528783,31.856094088937095,31.021197803687638,34.88430334869848,19.53689511633093,19.101775068757895,21.1557918308184,28.64752299798142,27.82679592276993,31.625394086013223,28.56872528957145,27.84068116345141,31.22025361095106,2021-08-25
